X,Y,L
-174152.49577503014,745005.3622281072,n5954
-174153.00456511026,745003.428027328,n5955
-174153.51335519037,745001.4938265487,n5956
-174154.0221452705,744999.5596257695,n5957
-174154.5309353506,744997.6254249902,n5958
-174155.15693827337,744995.2456314598,n5959
-174156.37334423413,744993.658068378,n5960
-174157.58975019486,744992.0705052962,n5961
-174159.4971349444,744989.5811278113,n5962
-174160.3505820855,744988.8371186347,n5963
-174156.1941136337,744993.5355825506,n5964
-174157.23128899402,744991.8255336413,n5965
-174158.26846435436,744990.1154847321,n5966
-174159.30563971467,744988.4054358229,n5967
-174160.39871328737,744986.6032244108,n5968
-174160.26730680093,744983.2911192954,n5969
-174160.3222029903,744981.2918728353,n5970
-174160.3770991797,744979.2926263751,n5971
-174160.43199536906,744977.293379915,n5972
-174160.48689155842,744975.2941334548,n5973
-174160.5417877478,744973.2948869946,n5974
-174160.59668393718,744971.2956405346,n5975
-174160.65158012655,744969.2963940745,n5976
-174160.33166871977,744964.1137211005,n5977
-174159.92320858987,744962.1558752633,n5978
-174159.51474846,744960.198029426,n5979
-174159.10628833013,744958.2401835888,n5980
-174158.69782820024,744956.2823377517,n5981
-174158.28936807037,744954.3244919145,n5982
-174157.86613834693,744952.2958519283,n5983
-174156.99471156453,744950.4956810023,n5984
-174155.34334218214,744947.0843248098,n5985
-174155.3262956072,744945.0843974575,n5986
-174155.30924903223,744943.0844701054,n5987
-174155.2922024573,744941.0845427531,n5988
-174155.27317432518,744938.8521364216,n5989
-174155.79383276013,744936.9210965997,n5990
-174156.31834535836,744934.9757622954,n5991
-174156.3261505794,744932.2791016795,n5992
-174158.59654228715,744932.3647460657,n5993
-174230.49366359785,745042.780085548,n5994
-174231.54603075006,745041.0793435402,n5995
-174232.59839790224,745039.3786015324,n5996
-174233.65076505445,745037.6778595247,n5997
-174234.70313220663,745035.9771175169,n5998
-174235.75549935884,745034.2763755091,n5999
-174236.80786651102,745032.5756335014,n6000
-174237.86023366323,745030.8748914936,n6001
-174238.9126008154,745029.1741494859,n6002
-174239.96496796762,745027.4734074781,n6003
-174241.0173351198,745025.7726654704,n6004
-174242.06970227198,745024.0719234626,n6005
-174243.1220694242,745022.3711814547,n6006
-174244.17443657637,745020.670439447,n6007
-174245.22680372858,745018.9696974392,n6008
-174246.27917088076,745017.2689554315,n6009
-174247.33153803297,745015.5682134237,n6010
-174248.8156476918,745013.1697276522,n6011
-174205.1525106002,744764.1935268301,n6012
-174205.40271439363,744767.88059313,n6013
-174476.23793356316,744920.734560641,n6014
-174474.29356108097,744920.266142398,n6015
-174472.34918859875,744919.7977241549,n6016
-174470.40481611653,744919.3293059119,n6017
-174468.46044363434,744918.8608876688,n6018
-174466.51607115212,744918.3924694258,n6019
-174464.5716986699,744917.9240511827,n6020
-174462.6273261877,744917.4556329397,n6021
-174460.6829537055,744916.9872146966,n6022
-174458.73858122327,744916.5187964536,n6023
-174456.79420874108,744916.0503782105,n6024
-174454.84983625886,744915.5819599675,n6025
-174452.90546377664,744915.1135417244,n6026
-174450.96109129445,744914.6451234814,n6027
-174449.01671881223,744914.1767052383,n6028
-174447.07234633,744913.7082869952,n6029
-174445.12797384782,744913.2398687522,n6030
-174443.1836013656,744912.7714505091,n6031
-174440.71349720273,744912.1763783906,n6032
-174440.24987021886,744914.1218988916,n6033
-174439.78624323502,744916.0674193926,n6034
-174439.32261625116,744918.0129398936,n6035
-174438.8589892673,744919.9584603946,n6036
-174438.39536228342,744921.9039808956,n6037
-174437.9317352996,744923.8495013966,n6038
-174437.46810831572,744925.7950218976,n6039
-174437.00448133185,744927.7405423986,n6040
-174436.540854348,744929.6860628997,n6041
-174436.07722736415,744931.6315834007,n6042
-174435.61360038028,744933.5771039017,n6043
-174435.14997339642,744935.5226244028,n6044
-174434.68634641255,744937.4681449038,n6045
-174434.2227194287,744939.4136654048,n6046
-174433.58251148064,744942.1001735918,n6047
-174438.76203919828,744911.7384153135,n6048
-174436.81058119386,744911.3004522364,n6049
-174434.8591231894,744910.8624891592,n6050
-174432.907665185,744910.4245260821,n6051
-174430.95620718054,744909.986563005,n6052
-174429.00474917612,744909.5485999279,n6053
-174427.05329117167,744909.1106368508,n6054
-174425.10183316722,744908.6726737737,n6055
-174422.77196904246,744908.1497855234,n6056
-174420.8047508736,744907.7891573547,n6057
-174418.8375327047,744907.428529186,n6058
-174416.87031453583,744907.0679010174,n6059
-174413.3304121136,744906.418970183,n6060
-174412.84278291053,744908.3586139029,n6061
-174412.35515370747,744910.2982576229,n6062
-174411.86752450437,744912.2379013428,n6063
-174411.28465175853,744914.5563955058,n6064
-174411.99559234027,744904.9295890455,n6065
-174410.66077256692,744903.440207908,n6066
-174408.3368632924,744900.8472086823,n6067
-174407.002043769,744899.3578273208,n6068
-174405.66722424558,744897.8684459594,n6069
-174404.33240472217,744896.3790645979,n6070
-174402.99758519873,744894.8896832365,n6071
-174401.6627656753,744893.400301875,n6072
-174400.3279461519,744891.9109205134,n6073
-174398.99312662848,744890.421539152,n6074
-174397.65830710507,744888.9321577905,n6075
-174396.32348758166,744887.4427764291,n6076
-174394.98866805824,744885.9533950676,n6077
-174393.65384853483,744884.4640137061,n6078
-174392.31902901139,744882.9746323447,n6079
-174390.98420948797,744881.4852509832,n6080
-174389.43857812902,744879.7606473964,n6081
-174408.56531484777,744898.86029905,n6082
-174408.79376640316,744896.8733894178,n6083
-174409.09790108932,744894.2282415811,n6084
-174409.2807102341,744892.2366139009,n6085
-174409.4635193789,744890.2449862207,n6086
-174409.6463285237,744888.2533585405,n6087
-174409.8291376685,744886.2617308603,n6088
-174410.0119468133,744884.2701031801,n6089
-174410.1947559581,744882.2784754998,n6090
-174410.37756510288,744880.2868478197,n6091
-174410.6313919112,744877.5215129782,n6092
-174410.73788048865,744875.5243499447,n6093
-174410.84436906606,744873.527186911,n6094
-174410.9508576435,744871.5300238774,n6095
-174411.0888139371,744868.9426927621,n6096
-174411.1247859329,744866.9430162844,n6097
-174411.1607579287,744864.9433398067,n6098
-174411.1967299245,744862.943663329,n6099
-174411.23270192032,744860.9439868513,n6100
-174411.2686739161,744858.9443103735,n6101
-174411.30464591194,744856.9446338959,n6102
-174411.34061790773,744854.9449574181,n6103
-174411.37658990355,744852.9452809404,n6104
-174411.41256189934,744850.9456044628,n6105
-174411.44853389516,744848.945927985,n6106
-174411.48450589096,744846.9462515073,n6107
-174411.52047788678,744844.9465750295,n6108
-174411.55644988257,744842.9468985519,n6109
-174411.5924218784,744840.9472220741,n6110
-174411.62839387418,744838.9475455964,n6111
-174411.66436587,744836.9478691188,n6112
-174411.7003378658,744834.948192641,n6113
-174411.73630986162,744832.9485161633,n6114
-174411.7722818574,744830.9488396855,n6115
-174411.80825385323,744828.9491632079,n6116
-174411.84422584902,744826.9494867302,n6117
-174411.88019784485,744824.9498102524,n6118
-174411.91616984064,744822.9501337748,n6119
-174411.98607717606,744819.0639981539,n6120
-174412.25209260237,744894.7542220302,n6121
-174418.58070543216,744841.8537148116,n6122
-174418.56417703198,744843.8536465134,n6123
-174418.5476486318,744845.8535782153,n6124
-174418.5311202316,744847.8535099172,n6125
-174418.51459183142,744849.853441619,n6126
-174418.49044000867,744852.7758052768,n6127
-174488.83441501475,744886.4023784718,n6128
-174490.8064220683,744886.7358273896,n6129
-174492.77842912183,744887.0692763075,n6130
-174494.75043617535,744887.4027252253,n6131
-174497.46114368548,744887.8610818444,n6132
-174399.88801687688,744841.8155457423,n6133
-174399.88251567757,744843.8155381765,n6134
-174399.87701447826,744845.8155306106,n6135
-174399.87151327895,744847.8155230449,n6136
-174399.86601207964,744849.8155154791,n6137
-174399.85718866988,744853.0233164974,n6138
-174641.5784156175,744511.2926034429,n6139
-174642.03074025907,744513.2407827002,n6140
-174642.48306490068,744515.1889619575,n6141
-174642.93538954225,744517.1371412148,n6142
-174643.38771418383,744519.0853204721,n6143
-174643.8400388254,744521.0334997295,n6144
-174644.29236346702,744522.9816789868,n6145
-174644.7446881086,744524.929858244,n6146
-174645.19701275017,744526.8780375014,n6147
-174645.64933739175,744528.8262167587,n6148
-174646.10166203335,744530.774396016,n6149
-174646.55398667493,744532.7225752732,n6150
-174647.0063113165,744534.6707545306,n6151
-174647.4586359581,744536.6189337879,n6152
-174647.91096059966,744538.5671130453,n6153
-174648.36328524127,744540.5152923026,n6154
-174648.8984100842,744542.8200951437,n6155
-174649.4682282277,744544.737204239,n6156
-174650.03804637122,744546.6543133344,n6157
-174650.60786451472,744548.5714224296,n6158
-174651.17768265825,744550.488531525,n6159
-174652.1358499408,744553.7122112782,n6160
-174646.90476000926,744542.6608488604,n6161
-174644.91110993436,744542.501602577,n6162
-174641.38846587393,744542.2202252274,n6163
-174519.24394900206,743974.604114687,n6164
-174521.18451048582,743974.1201507134,n6165
-174523.1250719696,743973.6361867398,n6166
-174525.86388778078,743972.953143098,n6167
-174495.57214999,744151.9987007971,n6168
-174353.20204004704,744123.4620961245,n6169
-174350.9968439149,744123.21481569,n6170
-174402.2793553211,744163.804222774,n6171
-174400.804672576,744163.642076986,n6172
-174331.70731855836,743767.5168699843,n6173
-174329.72048698523,743767.7459994239,n6174
-174327.73365541213,743767.9751288635,n6175
-174325.09714798795,743768.2791815455,n6176
-174379.70774291974,743879.771404643,n6177
-174377.7380137733,743880.1180558938,n6178
-174375.7682846269,743880.4647071447,n6179
-174373.79855548046,743880.8113583955,n6180
-174371.828826334,743881.1580096463,n6181
-174369.85909718758,743881.5046608971,n6182
-174367.88936804116,743881.8513121479,n6183
-174365.91963889473,743882.1979633988,n6184
-174363.9499097483,743882.5446146496,n6185
-174361.98018060188,743882.8912659005,n6186
-174360.01045145543,743883.2379171513,n6187
-174356.87180270767,743883.7902857428,n6188
-174329.67470782294,744023.7180905308,n6189
-174329.27675351518,744021.7580822735,n6190
-174328.8787992074,744019.7980740161,n6191
-174328.4808448996,744017.8380657588,n6192
-174328.08289059185,744015.8780575014,n6193
-174327.68493628406,744013.9180492441,n6194
-174327.28698197627,744011.9580409867,n6195
-174326.8890276685,744009.9980327294,n6196
-174326.49107336072,744008.038024472,n6197
-174326.09311905294,744006.0780162147,n6198
-174325.69516474518,744004.1180079572,n6199
-174325.2972104374,744002.1579996999,n6200
-174324.8992561296,744000.1979914425,n6201
-174324.50130182185,743998.2379831852,n6202
-174324.10334751406,743996.2779749278,n6203
-174323.70539320627,743994.3179666705,n6204
-174323.3074388985,743992.3579584131,n6205
-174322.90948459072,743990.3979501558,n6206
-174322.51153028294,743988.4379418984,n6207
-174322.11357597518,743986.477933641,n6208
-174321.7156216674,743984.5179253836,n6209
-174321.3176673596,743982.5579171263,n6210
-174320.91971305184,743980.5979088689,n6211
-174320.52175874406,743978.6379006116,n6212
-174320.12380443627,743976.6778923542,n6213
-174319.7258501285,743974.7178840969,n6214
-174319.32789582072,743972.7578758395,n6215
-174318.92994151294,743970.7978675822,n6216
-174318.53198720518,743968.8378593248,n6217
-174318.1340328974,743966.8778510675,n6218
-174317.7360785896,743964.91784281,n6219
-174317.33812428184,743962.9578345527,n6220
-174316.94016997406,743960.9978262953,n6221
-174316.54221566627,743959.037818038,n6222
-174316.1442613585,743957.0778097806,n6223
-174315.74630705072,743955.1178015233,n6224
-174315.34835274293,743953.1577932659,n6225
-174314.95039843518,743951.1977850086,n6226
-174314.5524441274,743949.2377767512,n6227
-174313.76975197782,743945.3828540976,n6228
-174310.9035607372,743945.7106050928,n6229
-174319.18565976998,744026.5273480237,n6230
-174318.72509673092,744024.5810999186,n6231
-174318.2645336919,744022.6348518133,n6232
-174317.80397065284,744020.6886037082,n6233
-174317.34340761378,744018.7423556029,n6234
-174316.88284457472,744016.7961074976,n6235
-174316.4222815357,744014.8498593925,n6236
-174315.96171849663,744012.9036112872,n6237
-174315.50115545758,744010.957363182,n6238
-174315.04059241852,744009.0111150768,n6239
-174314.5800293795,744007.0648669716,n6240
-174314.11946634043,744005.1186188664,n6241
-174313.65890330137,744003.1723707612,n6242
-174313.19834026232,744001.2261226559,n6243
-174312.73777722326,743999.2798745508,n6244
-174312.27721418423,743997.3336264455,n6245
-174311.81665114517,743995.3873783404,n6246
-174311.3560881061,743993.4411302351,n6247
-174310.45752758472,743989.6439915941,n6248
-174406.73416158665,744185.6245058669,n6249
-174406.4103012542,744183.4370074307,n6250
-174356.00396074698,744573.8695295256,n6251
-174456.64005631694,744668.5488503744,n6252
-174457.54082663747,744666.7631816398,n6253
-174458.44159695803,744664.9775129053,n6254
-174459.87574022918,744662.1344964983,n6255
-174430.94793450803,744648.309617341,n6256
-174431.8213452399,744645.6162436078,n6257
-174444.1717318273,744672.2074534107,n6258
-174443.93626860552,744670.2213625086,n6259
-174443.70080538376,744668.2352716066,n6260
-174443.465342162,744666.2491807046,n6261
-174443.22987894024,744664.2630898025,n6262
-174442.7800307134,744660.4686990525,n6263
-174442.2612267995,744658.5371601585,n6264
-174441.7424228856,744656.6056212645,n6265
-174441.22361897174,744654.6740823706,n6266
-174440.70481505786,744652.7425434765,n6267
-174439.80418363257,744649.3894372634,n6268
-174437.99599431263,744648.5347727776,n6269
-174436.1878049927,744647.6801082918,n6270
-174434.37961567275,744646.825443806,n6271
-174329.08819520046,744481.4892566913,n6272
-174331.03913991418,744481.0490127545,n6273
-174334.81932846567,744480.1959875106,n6274
-174393.5972118822,744519.9889089715,n6275
-174393.84547655488,744521.9734403148,n6276
-174394.09374122752,744523.9579716581,n6277
-174394.46807953966,744526.9502866962,n6278
-174579.7665493276,744716.8357300324,n6279
-174580.63505658688,744715.0341487435,n6280
-174581.5035638461,744713.2325674546,n6281
-174582.7295871303,744710.6893755755,n6282
-174290.3102772339,744448.9652941659,n6283
-174260.5275071613,744447.6173000269,n6284
-174226.3741160426,744461.2068503132,n6285
-174224.38075559092,744461.3696818508,n6286
-174221.67291891153,744461.590876773,n6287
-174171.31600353064,744550.5269062027,n6288
-174168.5041160989,744551.5868222283,n6289
-174081.32246785684,744601.8801601199,n6290
-174081.2547767485,744603.87901427,n6291
-174081.14738362908,744607.0502311082,n6292
-174149.4160112837,744638.3358616462,n6293
